date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,69.47,0.627
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,550,4.9639
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,550,4.9639
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0903
15/10/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,98.37,0.8878
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.4513
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4513
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,46.5,0.4197
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,478,4.3141
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,450,4.0614
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,75.33,0.6799
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Salt,200 G,aggregate,Retail,KES,12.67,0.1143
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Sugar,KG,aggregate,Retail,KES,120,1.083
15/10/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,114,1.0289
15/10/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,KG,aggregate,Retail,KES,40.93,0.3694
15/10/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,70,0.6318
15/10/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,75.59,0.6822
15/10/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,0.722
15/10/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.69,0.0964
15/10/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,miscellaneous food,Sugar,KG,aggregate,Retail,KES,117.25,1.0583
15/10/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,102.75,0.9273
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,KG,aggregate,Retail,KES,41.25,0.3723
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,40.83,0.3685
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Rice,KG,aggregate,Retail,KES,104.17,0.9401
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,400,3.6101
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,482.5,4.3547
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,72.5,0.6543
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Sugar,KG,aggregate,Retail,KES,115,1.0379
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,232.5,2.0984
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,97.5,0.88
15/10/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1805
15/10/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,KG,aggregate,Retail,KES,47.78,0.4312
15/10/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,43.37,0.3914
15/10/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Rice,KG,aggregate,Retail,KES,105.6,0.953
15/10/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,400,3.6101
15/10/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,68.75,0.6205
15/10/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Sugar,KG,aggregate,Retail,KES,119.09,1.0748
15/10/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,218.31,1.9703
15/10/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,108.72,0.9812
15/10/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,19.5,0.176
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,KG,aggregate,Retail,KES,45.75,0.4129
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,45.76,0.413
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Rice,KG,aggregate,Retail,KES,98.54,0.8894
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,45.83,0.4137
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,74.55,0.6728
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,495,4.4675
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,400,3.6101
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,73.75,0.6656
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,50,0.4513
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Sugar,KG,aggregate,Retail,KES,117.81,1.0633
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,242.22,2.1861
15/10/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,105.83,0.9552
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize,KG,aggregate,Retail,KES,42.5,0.3836
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,68.33,0.6167
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,40,0.361
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9025
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,50,0.4513
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,72.5,0.6543
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,4.5126
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,73.33,0.6619
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,miscellaneous food,Salt,200 G,aggregate,Retail,KES,13.33,0.1203
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,miscellaneous food,Sugar,KG,aggregate,Retail,KES,113.33,1.0229
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,260,2.3466
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,106.67,0.9627
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize,KG,aggregate,Retail,KES,35.33,0.3189
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,63.33,0.5716
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4513
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Rice,KG,aggregate,Retail,KES,91.67,0.8273
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,400,3.6101
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,476.67,4.302
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,70,0.6318
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,miscellaneous food,Salt,200 G,aggregate,Retail,KES,12.5,0.1128
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,233.33,2.1059
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,106.67,0.9627
15/10/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1805
15/10/2021,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Maize,KG,aggregate,Retail,KES,45,0.4061
15/10/2021,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,94.75,0.8551
15/10/2021,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,78.6,0.7094
15/10/2021,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,62.4,0.5632
15/10/2021,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,miscellaneous food,Salt,200 G,aggregate,Retail,KES,13.5,0.1218
15/10/2021,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,miscellaneous food,Sugar,KG,aggregate,Retail,KES,108.6,0.9801
15/10/2021,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,192,1.7329
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Maize,KG,aggregate,Retail,KES,52.5,0.4694
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,50,0.447
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,86.67,0.7748
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.8941
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,0.7152
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,76.67,0.6854
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,570,5.0961
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,miscellaneous food,Sugar,KG,aggregate,Retail,KES,130,1.1623
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,246.67,2.2053
15/11/2021,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,109.33,0.9775
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,cereals and tubers,Maize,KG,aggregate,Retail,KES,60,0.5364
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,56.25,0.5029
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,45,0.4023
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,75,0.6705
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,55,0.4917
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,110,0.9835
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,miscellaneous food,Sugar,KG,aggregate,Retail,KES,117.5,1.0505
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,245,2.1904
15/11/2021,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,93.33,0.8345
15/11/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,60,0.5364
15/11/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Rice,KG,aggregate,Retail,KES,95,0.8494
15/11/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,75,0.6705
15/11/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,55,0.4917
15/11/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,oil and fats,Cooking fat,KG,aggregate,Retail,KES,225,2.0116
15/11/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,245,2.1904
15/11/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,106.25,0.9499
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,cereals and tubers,Maize,KG,aggregate,Retail,KES,60,0.5364
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,60,0.5364
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70,0.6258
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,4.4703
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,55,0.4917
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,110,0.9835
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,miscellaneous food,Sugar,KG,aggregate,Retail,KES,115,1.0282
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,240,2.1457
15/11/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0894
15/11/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,55,0.4917
15/11/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.447
15/11/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,76.25,0.6817
15/11/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,490,4.3809
15/11/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,55,0.4917
15/11/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,miscellaneous food,Sugar,KG,aggregate,Retail,KES,140,1.2517
15/11/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,247.5,2.2128
15/11/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.8941
15/11/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Maize,KG,aggregate,Retail,KES,46.67,0.4172
15/11/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,63,0.5633
15/11/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Rice,KG,aggregate,Retail,KES,102,0.9119
15/11/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,73,0.6527
15/11/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,560,5.0067
15/11/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,60,0.5364
15/11/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,miscellaneous food,Sugar,KG,aggregate,Retail,KES,122,1.0907
15/11/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,106,0.9477
15/11/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,0.6258
15/11/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,53.33,0.4768
15/11/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,85,0.7599
15/11/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.447
15/11/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,miscellaneous food,Salt,200 G,aggregate,Retail,KES,20,0.1788
15/11/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,miscellaneous food,Sugar,KG,aggregate,Retail,KES,103.33,0.9239
15/11/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,203.33,1.8179
15/11/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,1.0729
15/11/2021,Eastern,Marsabit,Marsabit town,2.33025,37.989172,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,78.75,0.7041
15/11/2021,Eastern,Marsabit,Marsabit town,2.33025,37.989172,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,85,0.7599
15/11/2021,Eastern,Marsabit,Marsabit town,2.33025,37.989172,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,120,1.0729
15/11/2021,Eastern,Marsabit,Marsabit town,2.33025,37.989172,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Eastern,Marsabit,Marsabit town,2.33025,37.989172,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,277.5,2.481
15/11/2021,Eastern,Marsabit,Marsabit town,2.33025,37.989172,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,200,1.7881
15/11/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,KG,aggregate,Retail,KES,51,0.456
15/11/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,55,0.4917
15/11/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,58,0.5186
15/11/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,87.5,0.7823
15/11/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,600,5.3643
15/11/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Sugar,KG,aggregate,Retail,KES,127.5,1.1399
15/11/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,225,2.0116
15/11/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.447
15/11/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,60.56,0.5414
15/11/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,67.5,0.6035
15/11/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,68.89,0.6159
15/11/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.447
15/11/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,125.71,1.124
15/11/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,63.46,0.5674
15/11/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,0.7152
15/11/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,575.71,5.1472
15/11/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.38,0.4505
15/11/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,65,0.5811
15/11/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0894
15/11/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Sugar,KG,aggregate,Retail,KES,140,1.2517
15/11/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,240,2.1457
15/11/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,1.0729
15/11/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.447
